source_file,model_name,scope,domain,privacy_level,attack_strength,num_examples,avg_example_score,score_100
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,finance,,4,30,0.3,30.0
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,finance,,5,30,0.7244444444444444,72.44444444444444
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_overall,medical,,,175,0.5168571428571429,51.68571428571429
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,medical,1,,35,0.4357142857142857,43.57142857142857
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,medical,2,,35,0.44571428571428573,44.57142857142857
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,medical,3,,35,0.5809523809523809,58.09523809523809
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,medical,4,,35,0.5671428571428572,56.714285714285715
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,medical,5,,35,0.5547619047619048,55.47619047619048
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,medical,,1,35,0.4809523809523809,48.09523809523809
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,medical,,2,35,0.6676190476190477,66.76190476190477
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,medical,,3,35,0.2714285714285714,27.142857142857142
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,medical,,4,35,0.37142857142857144,37.142857142857146
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,medical,,5,35,0.7928571428571428,79.28571428571428
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_overall,recruitment,,,200,0.5023333333333333,50.23333333333333
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,recruitment,1,,40,0.4375,43.75
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,recruitment,2,,40,0.5041666666666667,50.416666666666664
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,recruitment,3,,40,0.44291666666666674,44.29166666666667
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,recruitment,4,,40,0.5958333333333333,59.583333333333336
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_privacy_level,recruitment,5,,40,0.53125,53.125
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,recruitment,,1,40,0.15,15.0
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,recruitment,,2,40,0.7366666666666667,73.66666666666667
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,recruitment,,3,40,0.5895833333333333,58.958333333333336
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,recruitment,,4,40,0.16875,16.875
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,by_domain_attack_strength,recruitment,,5,40,0.8666666666666666,86.66666666666666
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_level,,1,,165,0.48228715728715726,48.22871572871573
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_level,,2,,165,0.4823232323232323,48.23232323232323
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_level,,3,,165,0.4861976911976912,48.61976911976912
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_level,,4,,165,0.5291414141414141,52.91414141414141
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_level,,5,,165,0.5308946608946609,53.089466089466086
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_attack_strength,,,1,165,0.33820346320346323,33.820346320346324
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_attack_strength,,,2,165,0.759040404040404,75.9040404040404
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_attack_strength,,,3,165,0.3235353535353535,32.35353535353535
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_attack_strength,,,4,165,0.295021645021645,29.5021645021645
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_attack_strength,,,5,165,0.79504329004329,79.504329004329
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,1,1,33,0.25757575757575757,25.757575757575758
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,1,2,33,0.7550505050505051,75.5050505050505
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,1,3,33,0.37272727272727274,37.27272727272727
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,1,4,33,0.3409090909090909,34.090909090909086
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,1,5,33,0.6851731601731601,68.517316017316
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,2,1,33,0.24368686868686867,24.36868686868687
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,2,2,33,0.7861111111111111,78.61111111111111
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,2,3,33,0.2727272727272727,27.27272727272727
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,2,4,33,0.24242424242424243,24.242424242424242
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,2,5,33,0.8666666666666667,86.66666666666667
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,3,1,33,0.3528138528138528,35.28138528138528
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,3,2,33,0.7262626262626263,72.62626262626263
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,3,3,33,0.33838383838383834,33.838383838383834
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,3,4,33,0.24242424242424243,24.242424242424242
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,3,5,33,0.7711038961038962,77.11038961038962
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,4,1,33,0.3888888888888889,38.88888888888889
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,4,2,33,0.8212121212121213,82.12121212121212
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,4,3,33,0.3232323232323232,32.32323232323232
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,4,4,33,0.2878787878787879,28.78787878787879
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,4,5,33,0.8244949494949495,82.44949494949495
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,5,1,33,0.4480519480519481,44.80519480519481
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,5,2,33,0.7065656565656565,70.65656565656565
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,5,3,33,0.3106060606060606,31.060606060606062
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,5,4,33,0.3614718614718615,36.14718614718615
summary_Llama-3.3-70B-Instruct.json,meta-llama/Llama-3.3-70B-Instruct,overall_by_privacy_and_attack,,5,5,33,0.8277777777777777,82.77777777777777
